t soma.v(0.5)
 1462.87 -4.67229
 1462.89 -5.34442
 1462.91 -6.01543
 1462.93 -6.68517
 1462.95 -7.35349
 1462.97 -8.02027
 1462.99 -8.68544
 1463.01 -9.34894
 1463.03 -10.0107
 1463.04 -10.6709
 1463.06 -11.3293
 1463.08 -11.9862
 1463.1 -12.6413
 1463.12 -13.2943
 1463.14 -13.945
 1463.16 -14.5935
 1463.18 -15.2394
 1463.2 -15.8824
 1463.22 -16.5226
 1463.24 -17.16
 1463.26 -17.7943
 1463.28 -18.4253
 1463.3 -19.0529
 1463.32 -19.6769
 1463.34 -20.2971
 1463.36 -20.9135
 1463.38 -21.5258
 1463.4 -22.1338
 1463.42 -22.7373
 1463.44 -23.3362
 1463.46 -23.9303
 1463.48 -24.5193
 1463.5 -25.1032
 1463.52 -25.6816
 1463.54 -26.2544
 1463.56 -26.8213
 1463.58 -27.3823
 1463.6 -27.9372
 1463.62 -28.4856
 1463.64 -29.0276
 1463.66 -29.5628
 1463.68 -30.0913
 1463.7 -30.6127
 1463.72 -31.1271
 1463.74 -31.6343
 1463.76 -32.1342
 1463.78 -32.6266
 1463.8 -33.1116
 1463.82 -33.589
 1463.83 -34.0588
 1463.85 -34.5209
 1463.87 -34.9753
 1463.89 -35.4218
 1463.91 -35.8606
 1463.93 -36.2915
 1463.95 -36.7145
 1463.97 -37.1296
 1463.99 -37.5369
 1464.01 -37.9362
 1464.03 -38.3276
 1464.05 -38.7112
 1464.07 -39.0869
 1464.09 -39.4548
 1464.11 -39.815
 1464.13 -40.1674
 1464.15 -40.5121
 1464.17 -40.8493
 1464.19 -41.1789
 1464.21 -41.5011
 1464.23 -41.8159
 1464.25 -42.1235
 1464.27 -42.4238
 1464.29 -42.717
 1464.31 -43.0032
 1464.33 -43.2825
 1464.35 -43.5551
 1464.37 -43.8209
 1464.39 -44.0801
 1464.41 -44.3329
 1464.43 -44.5793
 1464.45 -44.8195
 1464.47 -45.0535
 1464.5 -45.4154
 1464.53 -45.7624
 1464.56 -46.095
 1464.59 -46.4139
 1464.62 -46.7194
 1464.66 -47.0122
 1464.69 -47.2927
 1464.72 -47.5614
 1464.75 -47.8188
 1464.78 -48.0654
 1464.81 -48.3017
 1464.85 -48.5282
 1464.88 -48.7452
 1464.91 -48.9532
 1464.94 -49.1526
 1464.97 -49.3438
 1465 -49.5272
 1465.04 -49.7031
 1465.07 -49.8719
 1465.1 -50.0339
 1465.13 -50.1895
 1465.16 -50.3388
 1465.19 -50.4821
 1465.22 -50.6198
 1465.26 -50.752
 1465.29 -50.879
 1465.32 -51.0011
 1465.35 -51.1183
 1465.38 -51.2308
 1465.41 -51.339
 1465.45 -51.4429
 1465.48 -51.5426
 1465.51 -51.6384
 1465.54 -51.7304
 1465.57 -51.8187
 1465.6 -51.9033
 1465.64 -51.9846
 1465.67 -52.0625
 1465.72 -52.176
 1465.76 -52.2823
 1465.81 -52.3816
 1465.86 -52.4744
 1465.91 -52.5608
 1465.96 -52.6413
 1466.01 -52.7161
 1466.06 -52.7855
 1466.1 -52.8497
 1466.15 -52.909
 1466.2 -52.9636
 1466.25 -53.0137
 1466.3 -53.0597
 1466.35 -53.1016
 1466.4 -53.1398
 1466.44 -53.1744
 1466.49 -53.2056
 1466.54 -53.2337
 1466.59 -53.2587
 1466.64 -53.2809
 1466.69 -53.3005
 1466.74 -53.3176
 1466.78 -53.3324
 1466.83 -53.345
 1466.88 -53.3556
 1466.93 -53.3643
 1466.98 -53.3714
 1467.03 -53.3768
 1467.08 -53.3808
 1467.12 -53.3835
 1467.17 -53.385
 1467.22 -53.3855
 1467.27 -53.385
 1467.32 -53.3836
 1467.4 -53.3797
 1467.48 -53.3741
 1467.56 -53.3671
 1467.64 -53.3591
 1467.72 -53.3503
 1467.8 -53.3409
 1467.88 -53.331
 1467.96 -53.3208
 1468.04 -53.3104
 1468.16 -53.2943
 1468.28 -53.2781
 1468.4 -53.2618
 1468.52 -53.2453
 1468.64 -53.2288
 1468.77 -53.2121
 1468.89 -53.1953
 1469.01 -53.1782
 1469.2 -53.1497
 1469.4 -53.1201
 1469.6 -53.089
 1469.8 -53.056
 1470.11 -52.9978
 1470.43 -52.9308
 1470.74 -52.8515
 1471.06 -52.7553
 1471.37 -52.6348
 1471.69 -52.4784
 1472 -52.2629
 1472.32 -51.9352
 1472.4 -51.8252
 1472.48 -51.6953
 1472.56 -51.5359
 1472.59 -51.4538
 1472.62 -51.362
 1472.66 -51.2586
 1472.72 -51.0533
 1472.77 -50.7854
 1472.81 -50.5934
 1472.84 -50.3583
 1472.87 -50.0615
 1472.9 -49.6723
 1472.92 -49.3799
 1472.94 -49.0249
 1472.96 -48.5901
 1472.98 -48.0571
 1473 -47.4098
 1473.02 -46.6385
 1473.04 -45.7418
 1473.05 -45.1488
 1473.06 -44.5144
 1473.07 -43.8391
 1473.08 -43.1223
 1473.1 -41.9119
 1473.13 -39.6536
 1473.15 -38.1945
 1473.17 -36.6344
 1473.18 -34.995
 1473.2 -33.3053
 1473.22 -31.5913
 1473.23 -29.8662
 1473.25 -28.1254
 1473.27 -26.3467
 1473.29 -24.4939
 1473.3 -22.5207
 1473.32 -20.3766
 1473.35 -16.5956
 1473.37 -12.1861
 1473.4 -7.20404
 1473.43 -1.92639
 1473.45 3.12352
 1473.48 7.53269
 1473.51 11.0644
 1473.54 13.781
 1473.56 15.8428
 1473.59 17.3834
 1473.62 18.5122
 1473.64 19.3319
 1473.67 19.9214
 1473.7 20.3256
 1473.72 20.5675
 1473.75 20.6655
 1473.78 20.6389
 1473.8 20.5059
 1473.83 20.2813
 1473.86 19.9775
 1473.88 19.6051
 1473.91 19.174
 1473.94 18.6923
 1473.96 18.1661
 1473.99 17.6001
 1474.02 16.9982
 1474.04 16.3641
 1474.07 15.7016
 1474.1 15.0146
 1474.12 14.3068
 1474.15 13.5818
 1474.18 12.8429
 1474.2 12.0929
 1474.23 11.334
 1474.26 10.5676
 1474.28 9.79494
 1474.31 9.01647
 1474.34 8.2325
 1474.36 7.44298
 1474.39 6.64756
 1474.42 5.8457
 1474.44 5.03681
 1474.47 4.22039
 1474.5 3.39619
 1474.52 2.56429
 1474.55 1.72511
 1474.58 0.879441
 1474.61 0.0283048
 1474.63 -0.827082
 1474.66 -1.68543
 1474.69 -2.54549
 1474.71 -3.40614
 1474.74 -4.26642
 1474.77 -5.12562
 1474.79 -5.98319
 1474.82 -6.83871
 1474.85 -7.69175
 1474.87 -8.54195
 1474.9 -9.38903
 1474.93 -10.2328
 1474.95 -11.0732
 1474.98 -11.9102
 1475 -12.4874
 1475.02 -13.0626
 1475.04 -13.6357
 1475.05 -14.2068
 1475.07 -14.7757
 1475.09 -15.3424
 1475.11 -15.9067
 1475.13 -16.4686
 1475.15 -17.0282
 1475.16 -17.5852
 1475.18 -18.1397
 1475.2 -18.6916
 1475.22 -19.2407
 1475.24 -19.787
 1475.26 -20.3304
 1475.28 -20.8707
 1475.29 -21.4079
 1475.31 -21.9418
 1475.33 -22.4723
 1475.35 -22.9993
 1475.37 -23.5227
 1475.39 -24.0423
 1475.41 -24.5579
 1475.42 -25.0695
 1475.44 -25.5769
 1475.46 -26.0799
 1475.48 -26.5784
 1475.5 -27.0724
 1475.52 -27.5615
 1475.54 -28.0458
 1475.55 -28.5251
 1475.57 -28.9992
 1475.59 -29.4682
 1475.61 -29.9319
 1475.63 -30.3902
 1475.65 -30.8431
 1475.66 -31.2904
 1475.68 -31.7322
 1475.7 -32.1684
 1475.72 -32.5989
 1475.74 -33.0237
 1475.76 -33.4427
 1475.78 -33.856
 1475.79 -34.2634
 1475.81 -34.665
 1475.83 -35.0607
 1475.85 -35.4505
 1475.87 -35.8344
 1475.89 -36.2124
 1475.91 -36.5844
 1475.92 -36.9504
 1475.94 -37.3105
 1475.96 -37.6646
 1475.98 -38.0126
 1476 -38.3547
 1476.02 -38.6908
 1476.03 -39.0209
 1476.05 -39.3451
 1476.07 -39.6634
 1476.09 -39.9757
 1476.11 -40.2822
 1476.13 -40.5829
 1476.15 -40.8778
 1476.16 -41.1669
 1476.18 -41.4504
 1476.2 -41.7281
 1476.22 -42.0003
 1476.24 -42.2669
 1476.26 -42.528
 1476.28 -42.7837
 1476.29 -43.034
 1476.31 -43.279
 1476.35 -43.7007
 1476.38 -44.1064
 1476.41 -44.4963
 1476.44 -44.8711
 1476.48 -45.231
 1476.51 -45.5767
 1476.54 -45.9085
 1476.58 -46.2269
 1476.61 -46.5325
 1476.64 -46.8257
 1476.67 -47.107
 1476.71 -47.3769
 1476.74 -47.6359
 1476.77 -47.8844
 1476.81 -48.1229
 1476.84 -48.3518
 1476.87 -48.5716
 1476.9 -48.7825
 1476.94 -48.9851
 1476.97 -49.1797
 1477 -49.3667
 1477.04 -49.5463
 1477.07 -49.7189
 1477.1 -49.8849
 1477.13 -50.0445
 1477.17 -50.1979
 1477.2 -50.3454
 1477.23 -50.4874
 1477.27 -50.6239
 1477.3 -50.7552
 1477.33 -50.8816
 1477.36 -51.0031
 1477.4 -51.1201
 1477.43 -51.2326
 1477.46 -51.3408
 1477.5 -51.4449
 1477.53 -51.545
 1477.56 -51.6413
 1477.61 -51.7866
 1477.67 -51.9231
 1477.72 -52.0512
 1477.77 -52.1714
 1477.82 -52.284
 1477.87 -52.3895
 1477.93 -52.4883
 1477.98 -52.5808
 1478.03 -52.6673
 1478.08 -52.7482
 1478.13 -52.8237
 1478.19 -52.8942
 1478.24 -52.9601
 1478.32 -53.0525
 1478.4 -53.1356
 1478.48 -53.2102
 1478.56 -53.2771
 1478.64 -53.3371
 1478.72 -53.3909
 1478.8 -53.4391
 1478.88 -53.4823
 1478.96 -53.521
 1479.04 -53.5557
 1479.12 -53.5867
 1479.2 -53.6145
 1479.34 -53.6563
 1479.48 -53.6907
 1479.62 -53.7193
 1479.76 -53.7431
 1479.9 -53.7631
 1480.04 -53.78
 1480.27 -53.8031
 1480.5 -53.8215
 1480.91 -53.8474
 1481.32 -53.8685
 1481.72 -53.8889
 1482.13 -53.9081
 1482.53 -53.9284
 1482.94 -53.9431
 1483.35 -53.9495
 1483.75 -53.9476
 1484.16 -53.9433
 1484.56 -53.9395
 1484.97 -53.9301
 1485.38 -53.9134
 1485.78 -53.8834
 1486.19 -53.8382
 1486.59 -53.7725
 1487 -53.6861
 1487.1 -53.661
 1487.2 -53.6333
 1487.3 -53.6026
 1487.48 -53.5413
 1487.66 -53.4715
 1487.84 -53.3908
 1488.02 -53.2958
 1488.31 -53.0886
 1488.46 -52.9627
 1488.6 -52.8073
 1488.74 -52.6038
 1488.77 -52.5442
 1488.81 -52.4795
 1488.86 -52.3682
 1488.95 -52.1405
 1488.97 -52.0733
 1488.99 -52.0003
 1489.05 -51.7524
 1489.09 -51.5692
 1489.13 -51.3432
 1489.16 -51.0533
 1489.18 -50.8392
 1489.21 -50.5799
 1489.23 -50.2585
 1489.25 -49.8512
 1489.26 -49.558
 1489.27 -49.2167
 1489.29 -48.8197
 1489.3 -48.3607
 1489.31 -47.8352
 1489.32 -47.2418
 1489.34 -46.5817
 1489.35 -45.8572
 1489.36 -45.0698
 1489.37 -44.2189
 1489.39 -43.3006
 1489.41 -41.7215
 1489.43 -39.939
 1489.45 -37.9487
 1489.47 -35.7804
 1489.49 -33.4962
 1489.5 -31.1632
 1489.52 -28.8141
 1489.54 -26.4257
 1489.56 -23.921
 1489.58 -21.1853
 1489.6 -18.0855
 1489.62 -14.4972
 1489.64 -10.3502
 1489.66 -5.68375
 1489.68 -0.687667
 1489.7 4.27977
 1489.72 8.8368
 1489.74 12.7325
 1489.76 15.9047
 1489.78 18.4167
 1489.8 20.3753
 1489.82 21.8961
 1489.84 23.0717
 1489.86 23.9768
 1489.88 24.6692
 1489.9 25.1913
 1489.92 25.5726
 1489.94 25.8342
 1489.96 25.9919
 1489.98 26.0585
 1490 26.0443
 1490.02 25.9582
 1490.04 25.8079
 1490.05 25.6
 1490.07 25.3408
 1490.09 25.0362
 1490.11 24.6916
 1490.13 24.3117
 1490.15 23.9005
 1490.17 23.4613
 1490.19 22.9966
 1490.21 22.5085
 1490.23 21.9989
 1490.25 21.4695
 1490.27 20.9219
 1490.29 20.3578
 1490.31 19.7787
 1490.33 19.1864
 1490.35 18.5824
 1490.37 17.9682
 1490.39 17.3453
 1490.41 16.7149
 1490.43 16.078
 1490.45 15.4355
 1490.47 14.7879
 1490.49 14.1358
 1490.51 13.4792
 1490.53 12.8182
 1490.55 12.1528
 1490.57 11.4829
 1490.59 10.808
 1490.61 10.1281
 1490.62 9.44269
 1490.64 8.75165
 1490.66 8.05481
 1490.68 7.3521
 1490.7 6.64359
 1490.72 5.92946
 1490.74 5.21001
 1490.76 4.48566
 1490.78 3.75694
 1490.8 3.02443
 1490.82 2.28878
 1490.84 1.55063
 1490.86 0.810589
 1490.88 0.0692537
 1490.9 -0.672864
 1490.92 -1.41532
 1490.94 -2.15777
 1490.96 -2.89992
 1490.98 -3.64157
 1491 -4.38253
 1491.02 -5.1227
 1491.04 -5.86195
 1491.06 -6.60014
 1491.08 -7.33714
 1491.1 -8.07282
 1491.12 -8.8071
 1491.14 -9.53996
 1491.16 -10.2714
 1491.17 -11.0014
 1491.19 -11.73
 1491.21 -12.4571
 1491.23 -13.1822
 1491.25 -13.905
 1491.27 -14.6252
 1491.29 -15.3427
 1491.31 -16.0571
 1491.33 -16.7684
 1491.35 -17.4762
 1491.37 -18.1804
 1491.39 -18.8808
 1491.41 -19.5772
 1491.43 -20.2694
 1491.45 -20.9571
 1491.47 -21.6403
 1491.49 -22.3186
 1491.51 -22.9918
 1491.53 -23.6598
 1491.55 -24.3221
 1491.57 -24.9787
 1491.59 -25.6292
 1491.61 -26.2734
 1491.63 -26.911
 1491.65 -27.5418
 1491.67 -28.1655
 1491.69 -28.7819
 1491.71 -29.3908
 1491.72 -29.9918
 1491.74 -30.5848
 1491.76 -31.1695
 1491.78 -31.7458
 1491.8 -32.3134
 1491.82 -32.8722
 1491.84 -33.422
 1491.86 -33.9626
 1491.88 -34.4939
 1491.9 -35.0157
 1491.92 -35.528
 1491.94 -36.0305
 1491.96 -36.5233
 1491.98 -37.0062
 1492 -37.4792
 1492.02 -37.9422
 1492.04 -38.3953
 1492.06 -38.8383
 1492.08 -39.2714
 1492.1 -39.6944
 1492.12 -40.1076
 1492.14 -40.5109
 1492.16 -40.9045
 1492.18 -41.2883
 1492.2 -41.6625
 1492.22 -42.0273
 1492.24 -42.3827
 1492.26 -42.7288
 1492.28 -43.0658
 1492.29 -43.3939
 1492.31 -43.7131
 1492.33 -44.0237
 1492.35 -44.3258
 1492.37 -44.6195
 1492.39 -44.905
 1492.41 -45.1824
 1492.43 -45.452
 1492.45 -45.7139
 1492.47 -45.9683
 1492.49 -46.2153
 1492.51 -46.455
 1492.53 -46.6878
 1492.55 -46.9137
 1492.57 -47.1329
 1492.6 -47.4596
 1492.63 -47.7713
 1492.66 -48.0687
 1492.69 -48.3523
 1492.72 -48.6229
 1492.75 -48.8809
 1492.78 -49.127
 1492.81 -49.3617
 1492.84 -49.5856
 1492.87 -49.7992
 1492.9 -50.0029
 1492.93 -50.1974
 1492.97 -50.3829
 1493 -50.56
 1493.03 -50.729
 1493.06 -50.8904
 1493.09 -51.0444
 1493.12 -51.1915
 1493.15 -51.3319
 1493.18 -51.466
 1493.21 -51.5939
 1493.24 -51.7161
 1493.27 -51.8327
 1493.3 -51.9439
 1493.33 -52.05
 1493.36 -52.1513
 1493.39 -52.2479
 1493.42 -52.3399
 1493.45 -52.4277
 1493.48 -52.5114
 1493.51 -52.5912
 1493.54 -52.6672
 1493.57 -52.7396
 1493.6 -52.8086
 1493.63 -52.8742
 1493.67 -52.9368
 1493.7 -52.9963
 1493.73 -53.053
 1493.76 -53.1069
 1493.79 -53.1583
 1493.83 -53.2313
 1493.88 -53.299
 1493.93 -53.3617
 1493.97 -53.4197
 1494.02 -53.4733
 1494.06 -53.5229
 1494.11 -53.5686
 1494.16 -53.6108
 1494.19 -53.6362
 1494.22 -53.6603
 1494.25 -53.6831
 1494.27 -53.7047
 1494.3 -53.7252
 1494.33 -53.7446
 1494.38 -53.7736
 1494.43 -53.8
 1494.46 -53.817
 1494.5 -53.8329
 1494.53 -53.847
 1494.56 -53.8602
 1494.59 -53.8726
 1494.62 -53.8842
 1494.65 -53.8951
 1494.68 -53.9052
 1494.73 -53.9196
 1494.78 -53.9324
 1494.83 -53.9438
 1494.87 -53.9538
 1494.92 -53.9625
 1494.97 -53.9701
 1495.02 -53.9766
 1495.07 -53.9819
 1495.11 -53.9864
 1495.19 -53.9917
 1495.28 -53.9946
 1495.36 -53.9955
 1495.44 -53.9945
 1495.52 -53.9918
 1495.6 -53.9876
 1495.68 -53.982
 1495.76 -53.9753
 1495.84 -53.9675
 1495.92 -53.9587
 1496 -53.9492
 1496.08 -53.939
 1496.16 -53.9281
 1496.24 -53.9167
 1496.32 -53.9048
 1496.4 -53.8924
 1496.55 -53.869
 1496.69 -53.8447
 1496.84 -53.8195
 1496.99 -53.7937
 1497.22 -53.7511
 1497.46 -53.7071
 1497.84 -53.6323
 1498.22 -53.5517
 1498.79 -53.413
 1499.36 -53.2398
 1499.94 -53.0077
 1500 -52.9766
 1500 -52.9766
 1500 -53.0551
 1500.01 -53.1257
 1500.02 -53.2285
 1500.02 -53.3201
 1500.04 -53.5054
 1500.06 -53.6597
 1500.08 -53.7942
 1500.09 -53.9154
 1500.11 -54.0265
 1500.14 -54.1994
 1500.17 -54.3542
 1500.22 -54.571
 1500.26 -54.7614
 1500.35 -55.0635
 1500.44 -55.3255
 1500.52 -55.5623
 1500.61 -55.7819
 1500.7 -55.9897
 1500.83 -56.2976
 1500.97 -56.5955
 1501.1 -56.888
 1501.24 -57.1757
 1501.37 -57.4573
 1501.59 -57.9068
 1501.82 -58.3265
 1502.04 -58.7122
 1502.27 -59.0642
 1502.49 -59.3854
 1502.83 -59.8245
 1503.17 -60.2139
 1503.51 -60.5637
 1503.85 -60.8819
 1504.2 -61.1748
 1504.73 -61.5966
 1505.27 -61.979
 1506.18 -62.5518
 1507.09 -63.0595
 1507.99 -63.5169
 1508.9 -63.9309
 1509.8 -64.3072
 1510.71 -64.6514
 1511.61 -64.9685
 1513.12 -65.4449
 1514.63 -65.8654
 1516.15 -66.2409
 1517.66 -66.5794
 1519.17 -66.8851
 1521.57 -67.314
 1523.97 -67.6864
 1526.37 -68.0117
 1528.77 -68.2971
 1531.17 -68.5496
 1533.57 -68.7745
 1537.5 -69.0911
 1543.46 -69.4747
 1549.42 -69.7663
 1555.38 -69.9838
 1561.35 -70.1449
 1567.31 -70.2619
 1573.27 -70.3448
 1579.23 -70.4026
 1585.19 -70.4392
 1591.15 -70.4591
 1597.11 -70.4681
 1603.07 -70.4669
 1609.03 -70.4583
 1614.99 -70.4464
 1620.95 -70.4288
 1626.91 -70.4089
 1630.99 -70.3961
 1635.08 -70.3829
 1639.16 -70.3694
 1643.24 -70.3549
 1647.32 -70.3386
 1651.4 -70.3223
 1655.48 -70.3065
 1659.56 -70.2905
 1663.64 -70.2756
 1667.73 -70.2609
 1671.81 -70.2459
 1675.89 -70.2321
 1679.97 -70.2184
 1684.05 -70.204
 1688.13 -70.19
 1692.21 -70.1766
 1696.3 -70.1644
 1700.38 -70.1536
 1704.46 -70.1428
 1708.54 -70.1323
 1712.62 -70.1227
 1716.7 -70.1137
 1720.78 -70.1049
 1724.87 -70.096
 1728.95 -70.0871
 1733.03 -70.0785
 1737.11 -70.0704
 1741.19 -70.0625
 1745.27 -70.055
 1749.35 -70.0478
 1753.44 -70.0408
 1757.52 -70.0342
 1761.6 -70.0279
 1765.68 -70.0215
 1769.76 -70.0156
 1773.84 -70.0099
 1777.92 -70.0044
 1782.01 -69.9993
 1786.09 -69.9945
 1788.78 -69.991
 1791.48 -69.9873
 1794.17 -69.9837
 1796.87 -69.9805
 1799.57 -69.9778
 1802.26 -69.9753
 1804.96 -69.9728
 1807.65 -69.9703
 1810.35 -69.9679
 1814.47 -69.9643
 1818.59 -69.961
 1822.71 -69.9581
 1826.82 -69.9552
 1833.34 -69.9506
 1839.86 -69.9461
 1846.38 -69.9418
 1852.89 -69.9378
 1859.41 -69.934
 1869.26 -69.9287
 1885.02 -69.9213
 1900.78 -69.9152
 1931.6 -69.9054
 1962.41 -69.8986
 1993.23 -69.8935
